u,v,pois_count
10161615751,10161615752,1
10161615752,10161615747,1
10161615752,10161615750,1
10161615752,10161615751,1
10161615756,9006256562,1
10161615756,10161615732,1
10161615756,10161615741,1
10165797528,10165797544,1
10165797544,494153807,1
10165797544,3368576309,1
10165797544,10165797528,1
10165797544,10165797554,1
10165797554,10165797544,1
10169999418,289753572,1
10186215512,8491602214,1
10186215512,8491663718,1
10186215512,8491663724,1
10186215512,10186215515,1
10186215513,8491602202,1
10186215515,2691458211,1
10186215515,10186215512,1
10186215515,10186215513,1
10206270556,7424040110,2
10206788124,31893726,2
10206788131,7424040108,2
10206801126,10206801129,1
10206801129,3931242758,1
10206801129,10206801126,1
10206801129,10206801144,1
10206801138,10040754772,1
10206801138,10206801187,1
10206801144,10206801129,1
10206801144,10206801157,1
10206801144,10206801187,1
10206801157,10206801144,1
10206801187,10015689504,1
10206801187,10206801138,1
10206801187,10206801144,1
10207038603,10207038606,2
10207038604,10207038605,2
10207038605,273344867,1
10207038605,10207038604,2
10207038605,10207038606,1
10207038606,273344861,1
10207038606,10207038603,2
10207038606,10207038605,1
10214536643,393965478,1
10214536643,393965479,1
10214536643,10214536644,2
10214536644,10214536643,2
10219455791,2290279438,4
10221479511,10221479513,2
10221479513,10221479511,2
10221528384,268101405,2
10232706958,297902599,1
10232706958,10232706992,1
10232706958,10232707002,1
10232706959,297902605,1
10232706959,10232706978,2
10232706978,7303890549,1
10232706978,10232706959,2
10232706992,10232706958,1
10232707002,297902586,1
10232707002,10232706958,1
10232707002,10232716728,1
10232716728,297902605,1
10232716728,10232707002,1
10232716728,10870256066,1
10233248876,291744060,2
10233262218,4789449574,3
10233262238,7329860054,1
10233262238,10233262394,1
10233262257,10233262338,1
10233262289,1803735359,2
10233262305,2825666674,2
10233262305,10233262326,2
10233262326,283821054,2
10233262326,10233262305,2
10233262338,7298852830,1
10233262338,7298852832,1
10233262338,10233262257,1
10233262338,10233262390,1
10233262339,1890508378,2
10233262339,10233262436,1
10233262390,3761440648,1
10233262390,3761440653,1
10233262390,10233262338,1
10233262390,10233262436,1
10233262394,10233262238,1
10233262399,1968350976,1
10233262436,7297265542,2
10233262436,10233262339,1
10233262436,10233262390,1
10233262494,3761431626,1
10240929924,1570026181,2
10240929924,9834698602,2
10240929924,10103401146,2
10255680847,1190852543,1
10255680847,10255680847,2
10260837668,6978540213,1
10260837668,10260837669,1
10260837668,10260837672,1
10260837669,10260837668,1
10260837672,10260837668,1
10265554812,1468018617,1
10265554812,10265554812,2
10265554815,1468018611,1
10265554815,1468018613,1
10265554815,1468018617,1
10266424815,6026909814,1
10266424815,10266424816,1
10266424815,10266424821,1
10266424815,10655348156,1
10266424816,6026909832,1
10266424816,6026909843,1
10266424816,10266424815,1
10266424817,8222482960,1
10266424817,10266424821,1
10266424817,10655348156,1
10266424821,10266424815,1
10266424821,10266424817,1
10266424821,10266438119,2
10266438111,10266438123,2
10266438111,10266438129,2
10266438111,10947666971,2
10266438114,10266438123,2
10266438114,10266438124,2
10266438114,10266438130,2
10266438119,8222482958,2
10266438119,10266424821,2
10266438119,10266438125,2
10266438119,10266438129,2
10266438120,10266438121,2
10266438120,10266438125,2
10266438120,10266438130,2
10266438121,10266438120,2
10266438121,10266438122,2
10266438121,10266438128,2
10266438121,10266438130,2
10266438122,10266438121,2
10266438122,10266438124,2
10266438122,10266438128,2
10266438123,10266438111,2
10266438123,10266438114,2
10266438123,10266438124,2
10266438124,10266438114,2
10266438124,10266438122,2
10266438124,10266438123,2
10266438125,10266438119,2
10266438125,10266438120,2
10266438125,10266438128,2
10266438128,10266438121,2
10266438128,10266438122,2
10266438128,10266438125,2
10266438128,10266438129,2
10266438129,10266438111,2
10266438129,10266438119,2
10266438129,10266438128,2
10266438130,10266438114,2
10266438130,10266438120,2
10266438130,10266438121,2
10271361735,10271361805,1
10271361735,10802018006,1
10271361735,10802018036,1
10271361746,1579307592,1
10271361746,10271385811,1
10271361746,10271385848,1
10271361754,1286655281,1
10271361754,10271361795,1
10271361754,10802018005,1
10271361768,258072557,1
10271361768,10271385811,1
10271361768,10271385848,1
10271361795,10271361754,1
10271361795,10271385847,1
10271361795,10802018006,1
10271361805,10271361735,1
10271361805,10271385910,2
10271361805,10802018005,1
10271385811,3294550677,1
10271385811,10271361746,1
10271385811,10271361768,1
10271385847,297902571,1
10271385847,10271361795,1
10271385847,10271385872,1
10271385848,14781967,2
10271385848,10271361746,1
10271385848,10271361768,1
10271385872,293234120,1
10271385872,1286655281,1
10271385872,10271385847,1
10271385872,10801984404,1
10271385910,10271361805,2
10271385910,10802018039,1
10271385910,10802018040,1
10275633243,7439616960,1
10282516571,5534115964,1
10282712144,1803821656,1
10282712151,10282712169,1
10282712169,1756952143,1
10282712169,8505828182,1
10282712169,10282712151,1
10284515506,10284516129,1
10284515961,10284516141,1
10284516007,10284516141,1
10284516097,10284516129,1
10284516129,10284515506,1
10284516129,10284516097,1
10284516129,10284516141,1
10284516141,10284515961,1
10284516141,10284516007,1
10284516141,10284516129,1
10285852713,257936885,1
10285852713,279181476,1
10285852713,296366314,1
10302300473,10836844736,1
10310450866,10310450866,2
10310450866,10310450900,1
10310450900,477438277,1
10310450900,1286674257,1
10310450900,10310450866,1
10313016667,7424040091,1
10536944796,8306513900,1
10557055806,10557134147,1
10557134134,287909983,1
10557134134,2021894265,1
10557134134,10557134182,1
10557134147,2021742204,1
10557134147,10557055806,1
10557134147,10557134182,1
10557134182,287909983,1
10557134182,2021712607,1
10557134182,10557134134,1
10557134182,10557134147,1
10559549702,727379973,1
10559549702,3378045421,1
10559549702,8364241200,1
10559553410,1359686074,1
10559553410,4200252929,1
10559553410,8659191111,1
10559553421,727380007,1
10559678815,10559678821,1
10559678821,10559678815,1
10563540159,2255813486,1
10563540159,8364351018,1
10563540159,10563540172,1
10563540159,10563540174,1
10563540172,2255813390,1
10563540172,2255813474,1
10563540172,10563540159,1
10563540174,10563540159,1
10563670073,8659191111,1
10564711316,10566474967,2
10564711317,2708792079,1
10564711382,10048074644,1
10566474940,2708792079,1
10566474950,2708792079,1
10566474967,10564711316,2
10570665016,2255813462,1
10570665019,296204400,1
10570665024,2255813430,1
10570665026,2290279438,2
10570665037,2255813419,1
10589344637,7452895454,1
10596098428,10596098428,2
10596098428,10596098430,1
10596098430,7302089,1
10596098430,10596098428,1
10598851456,298630835,1
10598851456,10598851458,1
10598851456,10598851463,1
10598851457,298630834,1
10598851457,10598851459,1
10598851457,10598851495,1
10598851458,10598851456,1
10598851458,10598851460,1
10598851458,10598851462,1
10598851459,298630818,1
10598851459,10598851457,1
10598851459,10598851494,1
10598851460,10598851458,1
10598851460,10598851462,1
10598851460,10598851464,1
10598851461,298630835,1
10598851461,10598851463,1
10598851461,10598851465,1
10598851462,10598851458,1
10598851462,10598851460,1
10598851462,10598851463,1
10598851462,10598851467,1
10598851463,10598851456,1
10598851463,10598851461,1
10598851463,10598851462,1
10598851463,10598851466,1
10598851464,10598851460,1
10598851464,10598851467,1
10598851464,10598851468,1
10598851465,10598851461,1
10598851465,10598851466,1
10598851465,10598851469,1
10598851466,10598851463,1
10598851466,10598851465,1
10598851466,10598851467,1
10598851466,10598851471,1
10598851467,10598851462,1
10598851467,10598851464,1
10598851467,10598851466,1
10598851467,10598851470,1
10598851468,10598851464,1
10598851468,10598851470,1
10598851468,10598851472,1
10598851469,10598851465,1
10598851469,10598851471,1
10598851469,10598851473,1
10598851470,10598851467,1
10598851470,10598851468,1
10598851470,10598851471,1
10598851470,10598851474,1
10598851471,10598851466,1
10598851471,10598851469,1
10598851471,10598851470,1
10598851471,10598851475,1
10598851472,10598851468,1
10598851472,10598851474,1
10598851472,10598851476,1
10598851473,10598851469,1
10598851473,10598851475,1
10598851473,10598851477,1
10598851474,10598851470,1
10598851474,10598851472,1
10598851474,10598851475,1
10598851474,10598851478,1
10598851475,10598851471,1
10598851475,10598851473,1
10598851475,10598851474,1
10598851475,10598851479,1
10598851476,10598851472,1
10598851476,10598851478,1
10598851476,10598851480,1
10598851477,10598851473,1
10598851477,10598851479,1
10598851477,10598851481,1
10598851478,10598851474,1
10598851478,10598851476,1
10598851478,10598851479,1
10598851478,10598851482,1
10598851479,10598851475,1
10598851479,10598851477,1
10598851479,10598851478,1
10598851479,10598851483,1
10598851480,10598851476,1
10598851480,10598851482,1
10598851480,10598851484,1
10598851481,10598851477,1
10598851481,10598851483,1
10598851481,10598851485,1
10598851482,10598851478,1
10598851482,10598851480,1
10598851482,10598851483,1
10598851482,10598851486,1
10598851483,10598851479,1
10598851483,10598851481,1
10598851483,10598851482,1
10598851483,10598851487,1
10598851484,10598851480,1
10598851484,10598851486,1
10598851484,10598851488,1
10598851485,10598851481,1
10598851485,10598851487,1
10598851485,10598851489,1
10598851486,10598851482,1
10598851486,10598851484,1
10598851486,10598851487,1
10598851486,10598851490,1
10598851487,10598851483,1
10598851487,10598851485,1
10598851487,10598851486,1
10598851487,10598851491,1
10598851488,10598851484,1
10598851488,10598851490,1
10598851488,10598851492,1
10598851489,10598851485,1
10598851489,10598851491,1
10598851489,10598851493,1
10598851490,10598851486,1
10598851490,10598851488,1
10598851490,10598851491,1
10598851490,10598851494,1
10598851491,10598851487,1
10598851491,10598851489,1
10598851491,10598851490,1
10598851491,10598851495,1
10598851492,298630818,1
10598851492,10598851488,1
10598851492,10598851494,1
10598851493,298630834,1
10598851493,10598851489,1
10598851493,10598851495,1
10598851494,10598851459,1
10598851494,10598851490,1
10598851494,10598851492,1
10598851494,10598851495,1
10598851495,10598851457,1
10598851495,10598851491,1
10598851495,10598851493,1
10598851495,10598851494,1
10598872026,1184661357,1
10598872026,10598872029,1
10598872026,10598872048,1
10598872029,1184661357,1
10598872029,10598872026,1
10598872029,10598872040,1
10598872030,10598872031,1
10598872031,10598872030,1
10598872031,10598872035,1
10598872031,10598872048,1
10598872032,10598872033,1
10598872033,24986881,1
10598872033,10598872032,1
10598872033,10598872035,1
10598872034,10598872035,1
10598872035,10598872031,1
10598872035,10598872033,1
10598872035,10598872034,1
10598872039,10598872040,1
10598872040,1184661433,1
10598872040,10598872029,1
10598872040,10598872039,1
10598872041,1184661433,1
10598872041,10598872044,2
10598872044,10598872041,2
10598872044,10598872046,1
10598872045,10598872046,1
10598872046,10598872044,1
10598872046,10598872045,1
10598872046,10601108449,1
10598872047,10598872048,1
10598872048,10598872026,1
10598872048,10598872031,1
10598872048,10598872047,1
10598878006,1803703853,1
10598878006,1803703854,1
10598878006,10598878007,1
10598878007,298628469,1
10598878007,10598878006,1
10598878007,10598878008,1
10598878008,1803703854,1
10598878008,10598878007,1
10598878008,10598878009,1
10598878009,1803703858,1
10598878009,10598878008,1
10598878009,10598878011,1
10598878010,1803703858,1
10598878010,1803703863,1
10598878010,10598878011,1
10598878011,298628471,1
10598878011,10598878009,1
10598878011,10598878010,1
10598878012,10598878013,1
10598878012,10598878018,1
10598878012,10598878032,1
10598878013,298628471,1
10598878013,10598878012,1
10598878013,10598878034,1
10598878018,10598878012,1
10598878018,10598878034,1
10598878018,10598878035,1
10598878032,10598878012,1
10598878032,10598878033,1
10598878032,10598878035,1
10598878033,298628471,1
10598878033,1803703863,1
10598878033,10598878032,1
10598878034,10598878013,1
10598878034,10598878018,1
10598878034,10598878036,1
10598878035,10598878018,1
10598878035,10598878032,1
10598878035,10598878036,1
10598878036,1803703863,1
10598878036,10598878034,1
10598878036,10598878035,1
10599217395,6499281761,1
10599217395,9384618409,1
10599217395,10599217399,1
10599217399,9384618413,1
10599217399,9736435402,1
10599217399,10599217395,1
10600609445,24986886,1
10600609445,24986955,1
10600609445,3739034066,1
10601108448,10601108449,1
10601108449,286577800,1
10601108449,10598872046,1
10601108449,10601108448,1
10601826615,10601826626,1
10601826626,10601826615,1
10602131106,6504243787,1
10605667626,10605667627,1
10605667627,10605667626,1
10616628347,1803788897,1
10618763972,26692423,1
10618763972,266415829,1
10618763972,1516232795,1
10618763993,266416776,1
10618763994,266416776,1
10618763994,267291397,2
10621173212,1366703188,1
10621173212,1801643761,1
10621173212,10621185261,2
10621185261,10621173212,2
10621586548,1366703188,1
10623185533,1579322698,1
10623185533,1614176217,1
10623185533,1614176230,1
10623185533,7456983482,1
10624439516,1140874229,1
10624439525,272863061,1
10624439525,1140874292,1
10624439525,1803914970,1
10624439528,1140874222,1
10624439528,1232305097,1
10635095720,10635095745,1
10635095742,299742416,2
10635095745,10635095720,1
10647623458,2086327004,1
10647623458,3527203293,1
10647623458,10647623461,1
10647623460,1306239643,1
10647623460,1605054221,1
10647623460,10647623461,1
10647623461,1306239643,1
10647623461,10647623458,1
10647623461,10647623460,1
10648157815,286581161,1
10655348156,6026909832,1
10655348156,10266424815,1
10655348156,10266424817,1
10655348156,10655348157,1
10655348157,10154955314,1
10655348157,10655348156,1
10655348157,10655348158,1
10655348158,8222483010,1
10655348158,10655348157,1
10655348158,10655348160,1
10655348160,6026909831,1
10655348160,10655348158,1
10655348160,10655348161,1
10655348161,8222482991,1
10655348161,8222482992,1
10655348161,10655348160,1
10655453906,1004172996,1
10671281870,1411996874,1
10675831616,9188688207,1
10676272410,3447700622,1
10676272410,3629171269,1
10677635664,31893690,1
10690511426,1896349344,1
10690511430,1896349282,1
10733698994,10733698997,1
10733698997,286715789,1
10733698997,7740510079,1
10733698997,10733698994,1
10766353113,1756195824,1
10766353113,1756195863,1
10766353113,10766353114,1
10766353114,1756195864,1
10766353114,9188691165,1
10766353114,10766353113,1
10766353115,1871935363,1
10766353115,9188688201,1
10766353115,9188688203,1
10766353116,1679793075,1
10766353116,10766353120,1
10766353116,10766353127,1
10766353117,1679793075,1
10766353117,5774896405,1
10766353117,10766353119,1
10766353119,1679793075,1
10766353119,9237176837,1
10766353119,10766353117,1
10766353120,9188691151,1
10766353120,10766353116,1
10766353120,10766353123,1
10766353121,1756195842,1
10766353121,2912480003,1
10766353121,10766353123,1
10766353122,10766353123,1
10766353123,10766353120,1
10766353123,10766353121,1
10766353123,10766353122,1
10766353125,9188691149,1
10766353125,9188691157,1
10766353125,9237176838,1
10766353125,10766353126,1
10766353126,1756195826,1
10766353126,9237176838,1
10766353126,10766353125,1
10766353127,9188691160,1
10766353127,9188691161,1
10766353127,10766353116,1
10766353128,1756195816,1
10766353128,1756195858,1
10766353128,10766353129,1
10766353129,1756195846,1
