u,v,landuse_count
4363300393,4363591166,1
4363307318,295141997,1
4363307318,300439918,1
4363307318,4363307328,1
4363307328,4361871066,1
4363307328,4363307318,1
4363307328,4363603837,1
4363307330,3039320103,2
4363307330,4363603817,1
4363307330,4363603837,1
4363314533,4361876880,1
4363314533,9152060615,1
4363314533,9152066918,1
4363314536,282660262,1
4363314536,282660384,1
4363314536,4363314542,1
4363314542,4363314536,1
4363320715,3063794157,1
4363320716,3063794172,1
4363320717,4361871067,1
4363326909,3044311413,1
4363326909,4361871076,1
4363326909,4361879064,1
4363591154,1660636311,1
4363591155,1660636311,2
4363591155,9955354002,1
4363591163,4363591164,1
4363591164,4363591163,1
4363591164,4363591165,1
4363591164,4363591166,1
4363591165,4363591164,1
4363591166,4363300393,1
4363591166,4363591164,1
4363591166,4363603817,1
4363591190,300440021,2
4363591190,300441012,1
4363603817,282660384,1
4363603817,4363307330,1
4363603817,4363591166,1
4363603837,3039330843,2
4363603837,4363307328,1
4363603837,4363307330,1
4363613000,4363613005,1
4363613005,2440536501,1
4363613005,2440536537,1
4363613005,4363613000,1
4363613017,282661479,1
4363613017,1585513983,1
4363613017,1657477963,1
4363626440,10989082055,3
4366499587,7766765,2
4366499587,25182350,2
4366499587,721492298,2
4366500244,952419765,1
4368293613,2701598378,2
4368293613,8974930128,1
4369435972,18165912,1
4369435972,4369435980,1
4369435972,10566474919,1
4369435978,18165913,1
4369435978,18165914,1
4369435978,4988130901,1
4369435980,4369435972,1
4370109673,2726514267,2
4370109675,286402036,2
4370109675,2726514266,2
4370109675,2726514267,2
4370654555,1174822955,1
4370654555,3452020159,1
4370654555,4370654556,1
4370654556,257802876,1
4370654556,1027322766,1
4370654556,4370654555,1
4370956120,297676235,1
4370956120,4370956123,1
4370956120,4370956125,1
4370956122,1906849582,1
4370956122,4370956124,1
4370956123,4370956120,1
4370956123,4370956126,1
4370956123,8493001038,1
4370956124,297676235,1
4370956124,297676237,1
4370956124,4370956122,1
4370956124,4370956125,1
4370956125,4370956124,1
4370956125,4370956126,1
4370956125,9782350897,1
4370956126,4370956123,1
4370956126,4370956125,1
4370956126,4370956129,1
4370956126,9782350899,1
4370956129,4370956126,1
4370956129,4453523722,1
4370956129,8493001038,1
4370956129,9782350898,1
4370956133,1906849599,1
4370956133,2341000156,1
4370956135,2341000156,1
4370956135,4370956137,1
4370956136,1460471293,1
4370956136,2341000156,1
4370956136,4370956137,1
4370956137,4370956136,1
4370956137,4370956143,1
4370956141,1906849611,1
4370956141,4370956142,1
4370956142,293756216,1
4370956142,1460471293,1
4370956142,4370956141,1
4370956142,4370956143,1
4370956143,4370956142,1
4370956143,4370956147,1
4370956146,293756216,1
4370956146,4370956147,1
4370956146,4370956150,1
4370956147,4370956146,1
4370956147,4370956149,1
4370956147,4370956151,1
4370956148,1906849597,1
4370956148,4370956150,1
4370956149,4370956147,1
4370956150,33034482,1
4370956150,4370956146,1
4370956150,4370956148,1
4370956150,4370956151,1
4370956151,33034482,1
4370956151,4370956150,1
4370956166,295135274,2
4370956166,297674962,2
4370956166,302869465,2
4370984766,4370984767,1
4370984767,4007959806,1
4370984767,4012213436,1
4370984767,4370984766,1
4370984768,4370984769,1
4370984769,20943306,1
4370984769,2605809525,1
4370984769,4370984768,1
4370988189,24953627,1
4374712443,4307635505,1
4374712444,4307635504,1
4375675313,4987424262,2
4376949423,2504144830,1
4376949426,267949861,1
4376949426,4376949423,1
4381302084,1118898437,1
4381302084,1118898449,1
4381302084,4381302085,1
4381302085,4381302084,1
4387560684,257802845,1
4387560684,573418873,1
4387560684,1027355869,1
4393205503,10836844753,1
4393824872,792846,1
4393824872,4393824875,1
4393824875,4393824872,1
4393824875,4393824879,2
4393824875,4393824880,1
4393824879,4393824875,2
4393824880,4393824875,1
4393824883,20937078,2
4393824883,1647585387,2
4393824883,4393824885,2
4393824885,20930735,2
4393824885,20930984,2
4393824885,4393824883,2
4402736577,3288523974,1
4403677659,463256804,1
4404424559,6488693,1
4404424559,4404424560,1
4404424559,4404424562,1
4404424560,4404424559,1
4404424560,4945690007,1
4404424560,10009616077,1
4404424562,7673078,1
4404424562,1476069040,1
4404424562,4404424559,1
4404424569,7673085,1
4404424569,4502285569,1
4404424569,5500029560,1
4404849070,4404849072,1
4404849071,4404849077,1
4404849071,4404849083,1
4404849071,9803884419,1
4404849072,4404849070,1
4404849072,4404849077,2
4404849077,4404849071,1
4404849077,4404849072,2
4404849080,4404849081,1
4404849080,4404849085,1
4404849080,9803884420,1
4404849081,4404849080,1
4404849082,4404849083,1
4404849083,4404849082,1
4404849083,4404849085,1
4404849085,4404849080,1
4404849085,4404849083,1
4404849085,4404849086,1
4404849086,4404849085,1
4404849792,1015737879,1
4405959828,4405959829,1
4405959829,4405959828,1
4405959829,4405959831,1
4405959829,4878759226,1
4405959830,4405959831,1
4405959831,17396225,1
4405959831,4405959829,1
4405959831,4405959830,1
4405966693,1507828831,1
4405966693,4405966697,1
4405966697,4405966693,1
4405966697,4405966698,1
4405966697,5275052586,1
4405966698,1507828828,1
4405966698,4405966697,1
4405966698,5644060471,1
4411310581,1801617825,1
4427861608,1059565528,1
4427861609,9965562529,1
4428906929,4428906988,2
4428906946,4428906949,2
4428906949,4428906946,2
4428906949,4428906956,2
4428906949,8055711545,2
4428906950,4428906957,2
4428906951,4428906954,2
4428906953,4428906954,2
4428906954,4428906951,2
4428906954,4428906953,2
4428906954,4428906956,2
4428906956,4428906949,2
4428906956,4428906954,2
4428906956,4428906957,2
4428906956,4428906961,2
4428906957,4428906950,2
4428906957,4428906956,2
4428906957,4428907408,2
4428906961,4428906956,2
4428906961,4428906980,4
4428906980,4428906961,4
4428906980,4428906988,2
4428906988,4428906929,2
4428906988,4428906980,2
4428906988,4428907406,2
4428907406,543377604,2
4428907406,4428906988,2
4428907406,8055711561,2
4428907408,4428906957,2
4428907408,8055711561,2
4428907408,8055711566,2
4448244352,4448244353,1
4448244352,5297638233,1
4448244352,5297638234,1
4448244353,4448244352,1
4448244353,4684161321,1
4448244353,5297638245,1
4449207544,4449513650,1
4449513650,1524424903,1
4449513650,4449207544,1
4449513650,5793421456,1
4453523722,4370956129,1
4457561159,33034472,1
4462423412,1394741571,2
4462423412,4462423418,1
4462423414,1394757314,1
4462423414,4462423420,1
4462423416,20947801,1
4462423416,1476215775,2
4462423416,4462423424,1
4462423417,911114593,2
4462423417,4462423423,1
4462423418,1394741625,2
4462423418,4462423416,1
4462423418,4462423421,1
4462423420,1394757312,1
4462423420,4462423412,1
4462423421,1673177223,1
4462423421,4462423418,1
4462423422,1394741615,1
4462423422,4462423414,1
4462423423,25503124,1
4462423423,26211732,1
4462423423,911114527,2
4462423424,911114529,2
4462423424,911114540,1
4462423424,4462423417,1
4466566187,20923501,1
4466566187,4466566188,1
4466566187,5622977272,1
4466566188,20923501,1
4466566188,3747279314,1
4466566188,4466566187,1
4468826572,4468826577,1
4468826573,4468826577,1
4468826575,2292894515,1
4468826575,4468826577,1
4468826575,6223369513,1
4468826577,4468826572,1
4468826577,4468826573,1
4468826577,4468826575,1
4471573642,1331051250,1
4481327742,7673075,1
4481327742,4481327743,1
4481327742,9537477292,1
4481327743,4481327742,1
4481327744,7673082,1
4481327744,7673091,1
4481327744,9537477293,1
4482360383,4482360385,1
4482360383,4482361690,1
4482360383,10049119433,1
4482360385,4482360383,1
4482360385,4482360386,1
4482360385,4482361691,1
4482360386,6488690,1
4482360386,8217858,1
4482360386,4482360385,1
4482361690,7670449,1
4482361690,4482360383,1
4482361690,4482361691,1
4482361691,3679259118,1
4482361691,4482360385,1
4482361691,4482361690,1
4484056197,270109829,1
4484056197,3695337477,1
4484056197,4484056202,3
4484056202,3695337453,3
4484056202,3695337476,3
4484056202,4484056197,3
4485360716,4640188099,1
4485360716,4768295521,1
4485360717,4768295521,1
4485360717,6315734670,1
4485796698,4485796699,1
4485796699,4485796698,1
4485796699,4945266601,1
4485796699,4945266607,1
4492479807,1396103877,1
4492479807,3191811978,1
4492479807,8347083515,1
4494556199,8140226,1
4494556199,4494556203,1
4494556199,8109952218,1
4494556203,8086171,1
4494556203,8140226,1
4494556203,4494556199,1
4501323210,5303229326,1
4501323211,4501323212,1
4501323211,5303229324,1
4501323211,5303229326,1
4501323212,299506935,1
4501323212,4501323211,1
4501323212,4501323213,1
4501323213,4501323212,1
4502272958,4502272959,1
4502272958,9948078910,1
4502272958,9948078911,1
4502272959,4502272958,1
4502272970,1625044258,1
4502272970,4502272973,1
4502272970,4502272975,1
4502272971,727392856,1
4502272971,4502272972,1
4502272971,4502272985,1
4502272972,727392860,1
4502272972,4502272971,1
4502272972,4502272987,1
4502272972,7289328538,1
4502272973,727392863,1
4502272973,4502272970,1
4502272973,9691879958,1
4502272974,1625044258,1
4502272974,4502272975,1
4502272974,4502272979,1
4502272975,4502272970,1
4502272975,4502272974,1
4502272975,4502272976,1
4502272975,4502272981,1
4502272976,4502272975,1
4502272976,4502272982,1
4502272976,9691879958,1
4502272978,4596484907,1
4502272978,4645880150,1
4502272978,9691879958,1
4502272979,4502272974,1
4502272979,4502272980,1
4502272979,4502272984,1
4502272980,4502272979,1
4502272980,4502272981,1
4502272980,4502272985,1
4502272981,4502272975,1
4502272981,4502272980,1
4502272981,4502272982,1
4502272982,4502272976,1
4502272982,4502272981,1
4502272982,4502272983,1
4502272982,4502272987,1
4502272983,4502272982,1
4502272983,4646072525,1
4502272983,4646072527,1
4502272984,727392856,1
4502272984,4502272979,1
4502272984,4502272985,1
4502272985,4502272971,1
4502272985,4502272980,1
4502272985,4502272984,1
4502272986,4502272987,1
4502272987,4502272972,1
4502272987,4502272982,1
4502272987,4502272986,1
4502272987,4502272988,1
4502272988,4502272987,1
4502272988,4502272992,1
4502272988,4645880154,1
4502272990,727392862,1
4502272990,4502272991,1
4502272990,4502272994,1
4502272990,4502273005,1
4502272991,727392862,1
4502272991,4502272990,1
4502272991,4502273006,1
4502272992,4502272988,1
4502272992,4502272993,1
4502272992,4646072525,1
4502272993,4502272992,1
4502272993,4502273004,1
4502272993,4645880153,1
4502272993,4646072524,1
4502272994,4502272990,1
4502272994,4502272999,1
4502272994,4502273004,1
4502272994,4646072529,1
4502272996,4502272998,1
4502272996,4646072524,1
4502272996,4646072526,1
4502272998,4502272996,1
4502272998,4502272999,1
4502272998,4502273004,1
4502272998,9651444962,1
4502272999,4502272994,1
4502272999,4502272998,1
4502272999,4502273001,1
4502272999,4521051101,1
4502273001,4502272999,1
4502273001,4502273003,1
4502273001,4521051100,1
4502273001,4596484903,1
4502273002,727392864,1
4502273002,727392870,1
4502273002,4502273003,1
4502273003,4502273001,1
4502273003,4502273002,1
4502273003,9651444962,1
4502273004,4502272993,1
4502273004,4502272994,1
4502273004,4502272998,1
4502273004,4502273005,1
4502273005,727392869,1
4502273005,4502272990,1
4502273005,4502273004,1
4502273005,4502273006,1
4502273006,727392868,1
4502273006,4502272991,1
4502273006,4502273005,1
4502273006,9841230528,1
4502285569,4404424569,1
4502285569,4502285571,1
4502285569,10012306477,1
4502285570,4502285575,1
4502285571,4502285569,1
4502285571,10096569354,1
4502285571,10096569357,1
4502285575,4502285570,1
4502285575,10096569354,1
4502285575,10096569357,1
4502499187,7712476,1
4502499187,9798699651,1
4502499187,10014250820,1
4502499811,7712502,1
4502499811,7712505,1
4502499811,4502499822,1
4502499813,4502499822,1
4502499822,4502499811,1
4502499822,4502499813,1
4502499822,4502499826,1
4502499826,4502499822,1
4502499866,3498950792,1
4502499866,4502499869,2
4502499866,4502499870,1
4502499869,3498950781,1
4502499869,4502499866,2
4502499869,4502499870,1
4502499870,3498950781,1
4502499870,4502499866,1
4502499870,4502499869,1
4502499900,3498950780,1
4502499900,4502499905,1
4502499900,4502499908,1
4502499903,3578263654,1
4502499903,4502499908,2
4502499903,4502542241,1
4502499905,4502499900,1
4502499905,4502499908,1
4502499905,9970438932,1
4502499908,4502499900,1
4502499908,4502499903,2
4502499908,4502499905,1
4502499915,7707254,1
4502499915,3498950775,1
4502499915,3498950781,1
4502542236,9971128052,1
4502542237,3498950785,2
4502542237,4502542240,1
4502542237,4502542241,1
4502542240,7707227,1
4502542240,4502542237,1
4502542240,4502542244,1
4502542241,4502499903,1
4502542241,4502542237,1
4502542241,4502542244,1
4502542244,3578263651,1
4502542244,4502542240,1
4502542244,4502542241,1
4502981814,282664678,1
4502981814,297508490,2
4504190897,5500029560,1
4504190897,7323781293,1
4504190897,9758327180,1
4504190901,7323781293,1
4504190903,7670459,1
4504190903,4504190907,1
4504190903,5025136700,1
4504190907,4504190903,1
4504190907,4504190909,1
4504190907,4504190910,1
4504190909,4504190907,1
4504190910,4504190907,1
4504215769,7707256,1
4504215769,7712487,1
4504215769,4504215774,1
4504215774,4504215769,1
4513737658,4513737656,1
4513737658,8880171293,1
4513737669,7005951312,1
4513737671,270924528,1
4513737681,6685620876,1
4514061516,8084971,1
4514061516,7437573898,1
4514061516,8907339834,1
4514061517,8084971,1
4514061517,8084972,1
4514061517,4514061518,1
4514061518,4514061517,1
4514061523,8084972,1
4514061523,4514061526,1
4514061523,8907339879,1
4514061526,4514061523,1
4514061526,4514061527,1
4514061526,4514061528,1
4514061527,4514061526,1
4514061528,4514061526,1
4514061541,8084972,1
4514061542,8084970,1
4514061542,4514061543,1
4514061542,6167117677,1
4514061543,4514061542,1
4514270009,7673074,1
4514270009,4514270010,1
4514270010,4514270009,1
4514270010,4514275720,1
4514275719,7673075,1
4514275719,4514275720,1
4514275720,17343192,1
4514275720,4514275719,1
4515629279,8076215352,1
4515629280,1555730315,1
4515629280,8076215277,1
4515629280,8076215352,1
4519617474,8108162988,1
4519617498,4519617499,1
4519617498,4519617500,1
4519617499,4519617498,1
4519617499,4546353953,1
4519617499,7416620553,1
4519617500,125437,1
4519617500,1394741617,1
4519617500,4462423422,1
4520792809,4520792810,1
4520792809,4877337980,2
4520792810,4520792809,1
4520792810,8911866658,1
4520792810,9156264717,1
4520792811,4520792812,1
4520792812,4520792811,1
4520792812,4520792813,1
4520792812,8911866658,1
4520792813,4520792812,1
4520792813,4520792816,1
4520792813,8911866632,1
4520792816,269257719,1
4520792816,4520792813,1
4520792816,8911866632,1
4521051100,4502273001,1
4521051100,4521051101,1
4521051100,4596484906,1
4521051101,4502272999,1
4521051101,4521051100,1
4521051101,4646072529,1
4527950100,4527950101,1
4528134786,4528134787,1
4528134787,1421765308,1
4528134787,4528134786,1
4528134787,4528134788,1
4528134788,4528134787,1
4528134894,1659103289,2
4536946918,4536946919,1
4536946918,10164972346,1
4536946919,4536946918,1
4537856028,93028959,1
4537856028,4017618810,1
4537856028,4537856035,1
4537856035,93029029,1
4537856035,93029030,1
4537856035,4537856028,1
4538130313,706730052,1
4538130313,4538130315,1
4538130313,4538130321,1
4538130315,375473,1
4538130315,7646338,1
4538130315,4538130313,1
4538130321,4538130313,1
4546353951,3352488777,1
4546353951,4546353956,1
4546353951,4546353957,1
4546353953,4519617499,1
4546353953,4546353954,1
4546353953,4546353955,1
4546353954,26237014,1
4546353954,4546353953,1
4546353954,5304932668,1
4546353954,7416620553,1
4546353955,4546353953,1
4546353955,4546353956,1
4546353955,5304932668,1
4546353956,3352488758,1
4546353956,4546353951,1
4546353956,4546353955,1
4546353957,4546353951,1
4546353957,4546353959,1
4546353957,5304932689,1
4546353959,3352488762,1
4546353959,4546353957,1
4546353959,5304932689,1
4549191876,7726654,1
4549191876,5298340088,1
4549191876,8729223361,2
4549191878,4269768822,1
4549191878,4269768827,1
4549191878,4549191879,1
4549191879,4269768822,1
4549191879,4269768828,1
4549191879,4549191878,1
4549539092,4549539102,1
4549539094,4585662599,1
4549539102,4549539092,1
4549539102,4549539103,1
4549539102,4585662599,1
4549539103,4549539102,1
4549539103,4549539110,1
4549539103,10651763204,1
4549539104,26492956,1
4549539104,4549539110,2
4549539110,4549539103,1
4549539110,4549539104,2
4549539111,2248088332,1
4549539111,4549539116,2
4549539116,26492957,1
4549539116,4549539111,2
4550051762,9452645829,1
4550051764,793290,1
4550051764,4550051766,1
4550051764,9452645836,1
4550051766,4550051764,1
4551111285,283204363,1
4551111285,8438731115,2
4553070688,1579394452,1
4553070688,4553070890,1
4553070688,9378091838,1
4553070889,4553070890,1
4553070890,4553070688,1
4553070890,4553070889,1
4553070890,4553070891,1
4553070891,4553070890,1
4553070894,1579394452,1
4553070894,4553070895,1
4553070894,6309272169,1
4553070895,4553070894,1
4553099162,7493352,1
4553099162,9945366951,1
4553099162,9954881854,1
4553099163,9945366944,1
4553099163,9945366951,1
4553099163,9954881861,1
4553099166,8089156,1
4553099166,8089158,1
4553099166,4553099167,1
4553099167,4553099166,1
4553099167,4553099168,1
4553099167,10210556372,1
4553099168,4553099167,1
4555480821,20925446,1
4567758943,3910377289,1
4567758943,3911285289,1
4567758943,4636012232,1
4567758943,4636012233,1
