u,v,traffic_p_count
9156241496,20943810,2
9161359759,2611016719,1
9171711954,2583448406,2
9171711992,3491860667,1
9171711992,4519617399,1
9171711992,6570982876,1
9171711994,4519617399,1
9171711994,4519617400,1
9171711994,6570982883,1
9171711995,2583448403,1
9171711995,4519617403,1
9197599042,2338083477,1
9214588164,9214588166,1
9214588166,783264749,1
9214588166,5879717722,1
9214588166,9214588164,1
9214588166,9214588168,1
9214588168,9214588166,1
9219069279,4985131971,1
9219069286,3425425153,2
9219069298,9219069311,1
9219069302,4985131971,1
9219069311,31468292,3
9219069311,3425425153,2
9219069311,9219069298,1
9236260263,6498642120,1
9236370490,6949776232,1
9236370491,4929108058,2
9236370516,2366288549,2
9236370516,2378150438,1
9236370516,9249471122,1
9236451284,1608092834,1
9236451284,3410856580,2
9236451284,9236451282,1
9237176831,2918615959,1
9249468996,9249469016,1
9249468996,10653115979,2
9249468998,2304187370,2
9249468998,2304187373,1
9249468998,10648157847,1
9249468999,10653115971,1
9249468999,10653115979,1
9249469000,10653115978,1
9249469000,10653115987,2
9249469001,1866790193,1
9249469001,1866790195,2
9249469001,10653115979,2
9249469005,10647909721,1
9249469005,10649508123,1
9249469005,10653115976,2
9249469008,9249469013,2
9249469008,10653115989,1
9249469008,10669404297,1
9249469013,2912495366,3
9249469013,9249469008,2
9249469013,9249469015,2
9249469015,9237176831,1
9249469015,9249469013,2
9249469015,10648157845,1
9249469016,9249469001,1
9249471121,8977497997,2
9249471122,2327425951,1
9249471122,9236370516,1
9269908172,1614321286,1
9269908172,5677438504,2
9269908172,6370739290,1
9269908172,9269908176,1
9269908176,9269908172,1
9286507854,8088039,3
9286507854,251082727,1
9286507854,2694388856,1
9302703981,5066122130,1
9309993812,8947362979,1
9320524935,6949920968,1
9320524956,9032680706,1
9320524973,8807224343,1
9320524973,9032715121,1
9320524973,9320525013,1
9320525011,9320525013,1
9320525013,3160222650,1
9320525013,8807224343,2
9320525013,9320524973,1
9320525013,9320525011,1
9324392803,17551013,2
9324392803,9324392816,2
9324392803,9324424521,2
9324392816,2706588937,1
9324392816,2706588938,1
9324392816,9324392803,2
9324392816,9324424519,2
9324424519,4929107131,1
9324424519,9324392816,2
9324424519,9324424520,2
9324424520,1384139855,2
9324424520,9324424519,2
9324424520,9324424523,2
9324424521,565466679,1
9324424521,9324392803,2
9324424521,9324424522,2
9324424522,31829196,2
9324424522,9324424521,2
9324424522,9324424523,2
9324424523,17551011,1
9324424523,9324424520,2
9324424523,9324424522,2
9324577319,8118517,2
9324577319,2547460307,2
9324577319,2547460310,2
9324577323,1309582970,2
9324577323,2547460307,2
9324577323,9324577324,2
9324577324,2237901302,2
9324577324,2547460310,2
9324577324,9324577323,2
9350667396,6938223164,1
9353042582,279995671,1
9353042582,7904807283,1
9353042582,8580024173,2
9362537979,248119044,1
9362537979,2206848494,1
9362537989,2206848515,1
9362537993,1634147208,1
9362537993,2206848492,1
9370103431,698029,1
9370103434,8084989,2
9370103436,8084989,2
9374731827,1620071179,1
9377549751,4935428608,1
9377549786,4935428605,1
9377549786,4935428610,1
9377549796,4935428609,1
9385574764,6535947161,1
9386025004,8892909253,1
9391173908,20923537,1
9415647410,8999256097,1
9431343606,7878554412,1
9444175914,9444192230,1
9444192221,9444192250,1
9444192230,4924695568,1
9444192230,4924695581,1
9444192230,9444175914,1
9444192230,9444192233,1
9444192233,6923443859,1
9444192233,9444192230,1
9444192242,4924695593,1
9444192250,588481090,2
9444192250,4924695594,1
9444192250,9444192242,1
9450375556,8977498000,2
9452645841,8140223,1
9452645843,8086171,1
9452645843,8140223,1
9469831728,7591805390,2
9469831728,8441650280,1
9483802143,6504019,1
9483802143,3623357788,2
9483802143,10606295525,2
9483802143,10606295535,2
9485482733,1472966176,2
9493822292,9493822294,1
9493822293,9493822294,1
9493822294,31829182,1
9493822294,298719900,1
9493822294,9493822292,1
9493822294,9493822293,1
9501012615,9798689030,1
9502765983,2625927886,2
9502953551,9502953558,1
9502953558,9502953551,1
9504743528,5315151304,2
9517947206,2283813934,1
9517947206,2283813940,1
9520150102,257936203,1
9555199725,94014519,2
9571087210,1865334519,1
9571087213,1865334517,1
9571087214,9571120317,1
9571120317,8118523,2
9571120317,1474888144,1
9571120317,9571087214,1
9571120317,9651875399,1
9571932762,253197044,1
9597946529,2119882478,1
9611159085,2206848497,1
9611159086,2206848497,1
9624553119,300562272,1
9626507151,546474200,1
9626507151,4927543202,1
9626507152,4927543201,1
9645583013,5977854571,1
9645583013,5977854572,1
9645583013,8628938224,1
9645583013,8628938225,1
9651647844,7670452,1
9651875399,9571120317,1
9651875404,1640257208,1
9651875404,2237901285,1
9651875404,4945331147,1
9653989302,3028149337,1
9656109334,2304187370,1
9658642216,8233778,1
9658642216,4199791758,2
9666731513,3637348048,1
9666731513,9666739020,2
9666739020,4929108040,2
9666739020,9666739019,1
9681744553,4945531190,2
9681744553,6651812337,2
9681744553,8883246437,1
9696090049,2062613911,1
9696090062,2062613912,1
9703157868,336232785,2
9703157868,5129168329,1
9703157868,9930074551,1
9703773537,3098879757,1
9703773537,3639238047,1
9712365652,9821947421,2
9712365657,411806235,2
9712365664,2205997341,1
9712365664,2205997348,1
9712365665,2205997348,1
9712365666,2205997336,1
9712542353,7244229,1
9712542353,9712542354,1
9712542354,2691486189,3
9712542354,9712542353,1
9714185068,9714185072,1
9714185072,20923503,1
9714185072,281075574,2
9714185072,9846015854,2
9714185073,20923495,2
9714185073,1656024690,1
9714185073,4929108080,1
9718172361,18311956,1
9718225456,1419575499,1
9725109685,4886197691,1
9725109693,10169925738,1
9725124523,2760235868,1
9725124533,4886197691,1
9725124542,421421685,1
9747030574,9747460749,1
9747460749,8392946444,1
9747460749,9747030574,1
9747460749,9747460742,1
9747703062,8361075799,1
9747703062,8361075800,1
9747703074,296199160,2
9749739760,6651812353,1
9772961700,4985131979,1
9775022315,7302098,1
9775022315,5082244598,1
9775022315,7370195729,2
9775022315,9775022316,1
9775022316,9775022315,1
9775883955,2305623290,1
9775957034,791973,1
9782463283,1051720385,5
9782463283,1573985918,5
9789307163,7056531163,1
9789333799,9789333814,1
9789333813,9789333814,1
9789333814,8089228,1
9789333814,7372303148,1
9789333814,9789333799,1
9789333814,9789333813,1
9789336886,286715939,2
9793862897,4200252932,1
9793862897,4200252935,1
9795398796,10675960410,1
9795398799,9927872129,2
9795398800,4554111740,1
9795398800,9795398801,1
9795398800,10570665036,1
9795398801,1629913475,1
9795434485,4184219940,1
9795471037,6952603834,1
9798658068,4200252933,1
9798658068,10559678819,1
9798658071,9798658070,1
9798658071,10559678813,1
9798658071,10559678821,1
9798689030,286514074,1
9798689030,9798823189,2
9798745763,1217537075,1
9798823189,5082540763,1
9798823189,9798689030,2
9798823189,9798823199,1
9798828909,9798828913,1
9798828909,9799646412,1
9798828909,10237862256,1
9798828913,9798828909,1
9799646412,9798828909,1
9800309572,9800309573,1
9800309573,1578229567,1
9800309573,8066426472,1
9800309573,9800309572,1
9806506070,7800709,2
9806506085,18178297,2
9813222261,8491602211,1
9817479737,8447078656,1
9817479738,8447078656,1
9817479744,8447078654,1
9817479747,8447078654,1
9817479747,10677635665,1
9817479753,10674335595,2
9817479753,10674353744,1
9817479753,10675831637,1
9817479753,10676015864,2
9817494558,8536113,1
9821927089,1620080592,2
9821927089,1801254778,2
9821927089,9821927090,1
9821927090,9821927089,1
9821927090,9821947474,1
9821927099,9821927103,1
9821927103,6952456968,1
9821947419,2205997344,1
9821947420,4927543936,1
9821947422,9821947430,1
9821947460,6952456969,1
9821947473,1801254779,2
9821947473,9821947470,1
9821947474,9821947473,2
9821947474,9995821912,2
9821947477,251455431,1
9821947478,9995821910,1
9821947480,697523,1
9821947481,1620080592,1
9830911395,5754863555,1
9834698557,9834698640,1
9834698558,9834698640,1
9834698573,9834698632,1
9834698577,9834698622,1
9834698602,9834698632,1
9834698616,9834698622,1
9834698616,9834698632,1
9834698621,9834698622,1
9834698622,9834698577,1
9834698622,9834698616,1
9834698622,9834698621,1
9834698622,9834698632,2
9834698632,9834698573,1
9834698632,9834698602,1
9834698632,9834698616,1
9834698632,9834698622,2
9834698639,9834698640,1
9834698640,9834698557,1
9834698640,9834698558,1
9834698640,9834698639,1
9834698640,9834698643,1
9834698643,9834698640,1
9836262371,2327425944,1
9836262383,2327433450,1
9836262390,3410856580,1
9836262411,9955699298,1
9837951694,287346618,1
9837951702,6359420467,1
9837951705,1190873115,1
9837951706,2516856980,1
9837953918,3635219649,1
9838556797,9838556798,1
9838556798,9838556797,1
9839644666,8325936245,1
9839949334,9032680713,2
9839949346,1681343643,1
9839949348,698032,2
9841230521,12723473,1
9845593639,8463261,2
9845593639,9865771079,1
9845593639,9865771097,1
9846015853,9846015854,1
9846015854,8066478413,2
9846015854,9714185073,2
9846015854,9846015853,1
9846342441,1727407424,1
9849061899,9849061901,1
9849061901,9849061899,1
9849428671,299511204,1
9849428671,7457244876,1
9851999308,8085026,1
9851999309,7302074,1
9851999314,7302074,1
9852000828,4444358298,1
9852000829,3221718952,1
9853371443,20942689,1
9853936419,299506931,1
9853936419,8325936245,1
9862236208,3100567824,2
9862378536,1727407216,2
9862378536,9865771088,1
9862378536,9865771099,2
9864759525,1064956118,1
9864759526,6651812322,1
9864759527,118763,1
9864759527,6651812322,1
9864759532,4225294596,1
9864759533,4225294594,1
9865460387,298518061,1
9865460387,9865460405,1
9865460395,2226046437,2
9865460395,9865460388,1
9865460395,9912644652,1
9865460405,2226046422,2
9865460405,2226046432,2
9865460405,9865460416,1
9865460413,2226046441,2
9865460413,9877050222,1
9865460413,10659852206,1
9865460414,2226046417,1
9865460415,9865460413,1
9865460416,706848,1
9865460416,7846718,1
9865460416,9865460395,1
9865522260,562654462,2
9865522260,2226046417,2
9865522260,9877017466,1
9865771076,1727407058,2
9865771076,9865771087,1
9865771076,9865771100,2
9865771079,1727407058,1
9865771079,9845593639,1
9865771079,9867029834,1
9865771087,1727407424,1
9865771087,9865771076,1
9865771088,1727407424,1
9865771088,9862378536,1
9865771097,1727407216,1
9865771097,9845593639,1
9865771097,9867029833,1
9865771098,9862378536,1
9865771099,8463261,2
9865771099,1727407424,2
9865771099,9865771076,2
9865771100,2226036741,2
9865771100,9865771101,2
9865771100,9910032161,1
9865771101,7487077,2
9865771101,8226675,2
9865771101,9865771106,2
9865771105,1968350975,2
9865771105,10233262399,2
9865771105,10233262444,2
9865771106,2226036729,2
9865771106,9910032137,1
9865771106,10233262248,2
9867029833,8463260,1
9867029833,9865771097,1
9867029833,10042744661,1
9867029834,7846717,1
9867029834,8463260,1
9867029834,9865771079,1
9867029834,9877017459,1
9868508585,3677342722,1
9874238379,4876779880,2
9877017426,3086466166,1
9877017426,3100567826,1
9877017448,3086466166,1
9877017448,3279874620,1
9877017459,9867029834,1
9877017461,562654462,1
9877017461,9877050227,1
9877017466,562654462,1
9877017466,9865522260,1
9877017511,8977439265,1
9877050220,9877050227,1
9877050220,9877050228,1
9877050222,9865460413,1
9877050227,562654460,1
9877050227,9877017461,1
9877050227,9877050220,1
9877050228,9865460415,1
9877050228,9877050220,1
9877050228,9877050236,1
9877050236,9877050228,1
9880957758,2226046427,1
9880957760,2226046454,1
9880957767,2226046410,1
9883869853,8893397589,1
9883869855,8893397589,1
9893481617,619321487,2
9893481617,9893481635,1
9893481617,9893481657,1
9893481622,118869,1
9893481622,9893481692,1
9893481623,8334638449,1
9893481629,247737948,1
9893481635,9893481617,1
9893481637,9893481692,1
9893481645,8334632998,1
9893481654,3221718957,1
9893481657,3221719266,1
9893481681,619321487,1
9893481684,9893481702,1
9893481691,4524327180,1
9893481692,4524327180,2
9893481692,9893481617,2
9893481692,9893481637,1
9893481702,618785741,1
9893481704,8334638449,1
9893481731,697526,1
9893481732,697526,1
9893481742,8334638450,1
9893481746,1801254763,1
9893481754,9821927089,1
9905698223,1236582220,1
9905698223,4945423171,1
9908352194,4966239886,1
9908352208,4966239886,1
9910032135,2226036729,1
9910032137,9865771106,1
9910032161,9865771100,1
9910032162,2226036741,1
9911486750,298466819,2
9911486750,298476852,2
9911486750,9911486751,2
9911486751,298476910,2
9911486751,577269018,1
9911486751,9911486752,1
9912644637,2226046451,1
9912644652,9865460395,1
9912644674,3640471069,1
9913432241,3635213519,1
9913432241,6359420296,1
9913432258,2516856968,1
9913869781,298466819,2
9913869797,7456811588,1
9913869799,9913869805,1
9913869804,9913869805,1
9913869805,298466829,1
9913869805,2724297439,1
9913869805,9913869799,1
9913869805,9913869804,1
9913869809,9913869814,1
9913869814,8324091,2
9913869814,3017466561,2
9913869814,9913869809,1
9913869814,9913869816,1
9913869816,8324091,1
9913869816,9913869814,1
9916531417,3017466561,1
9916531422,8324091,1
9922330562,24996948,1
9922478814,354494648,1
9923373873,698663,2
9924391404,10206801161,1
9924391406,9924391416,1
9924391416,9924391406,1
9924430833,10570695819,1
9924430853,4093647768,1
9926894112,8435704915,1
9926894112,8435712821,1
9927872129,9795398796,1
9927872129,9927872130,2
9927872129,10560322301,1
9927872130,9927872129,2
9927872130,10560322292,1
9927872130,10570665033,1
9930074551,9703157868,1
9930074555,5025125542,1
9933516968,286581199,1
9933516968,10233262316,1
9933597483,7304328622,1
9933597483,9933597488,2
9933597483,9933597489,1
9933597488,9933597483,2
9933597489,9933597483,1
9934420181,1307110569,1
9934420183,1307110569,1
9934420189,281075574,1
9944631037,2647428577,1
9944631042,7660309620,1
9944631042,9944631044,1
9944631043,8436186957,1
9944631044,7370195727,1
9944631044,8436186956,2
9944631044,9944631043,1
9948078894,4093647766,1
9948078906,4093647766,1
9949845700,8852856975,1
9949845700,10570695819,1
9950036244,4200252932,2
9950154959,421421768,1
9950154959,2760235867,1
9950154968,3279874620,1
9950154968,3627218946,2
9951537131,2327477958,1
9951537131,8745786743,1
9951537132,8745786743,1
9951537143,2327477958,1
9951537149,3629171262,1
9955354009,2304319791,1
9955699297,8977497991,1
9955699298,20927544,1
9955699298,20927553,1
9955699298,9836262411,1
9956803468,1052225650,3
9962415716,4929108074,1
9977126267,7660309620,2
9979642066,1061696011,1
9981416193,5764101916,2
9983658515,10570471700,1
9983658515,10570480249,1
9995821908,9995821909,1
9995821909,9821947480,1
9995821909,9995821908,1
9995821909,9995821910,2
9995821910,2349943038,1
9995821910,9995821909,2
9995821911,9995821912,1
9995821912,735113081,1
9995821912,9995821911,1
9995821912,9995821913,2
9995821913,9821947473,2
9995821913,9995821912,2
9995821913,9995821914,1
9995821914,9995821913,1
10004928515,5706462977,1
10004928515,6952537718,1
10004928515,10004960719,2
10004960719,1307110561,1
10004960719,2472107022,1
10004960719,10004928515,2
10007040666,3713903555,1
10007040666,3713903565,1
10007040667,6949628464,1
10007040667,6949628466,1
10009616079,296206813,2
10012306431,1697866790,1
10013166377,7235698,2
10013455116,24670702,1
10013455116,10013471117,1
10013455116,10013471124,2
10013471117,10013455116,1
10013471124,3629166667,1
10013471124,3629171269,1
10013471124,10013455116,2
10015793007,3389997623,1
10016015835,10016015837,1
10016015837,21770177,1
10016015837,24670659,1
10016015837,10016015835,1
10018841936,8087196,1
10018841936,8087197,1
10028308198,286511815,1
10037675872,725161,2
10039621389,8436186957,1
10039621393,8436186956,2
10042744661,9867029833,1
10042910393,3180509497,1
10042910393,4429468250,1
10044973857,6498642120,1
10045338066,7252757188,1
10045446921,1905155285,1
10045446921,8796321048,1
10048226640,8319476222,1
10048226640,8319476223,1
10048226646,8319476223,1
10054014782,8082281,2
10075093698,8086438,1
10081714475,296199140,2
10083430086,4945395247,2
10083482311,806897,2
10098617715,6270575072,1
10098625017,6270575037,2
10098625017,6270575074,1
10102161530,4745313105,1
10107954182,7493355,1
10114240827,7170216,1
10121559740,20947805,1
10121559743,20947805,1
10128091769,104313385,1
10128107573,104313385,1
10131037294,1190873099,1
10131037294,2512504197,1
10131037294,2512504199,1
10131037295,1190873106,1
10131037295,1281827889,1
10142865882,10142865883,1
10142865883,10142865882,1
10143079964,2405293265,1
10155079961,266416656,1
10155079961,10155079962,2
10155079962,2708792073,2
10155079962,10155079961,2
10155079962,10566474938,1
10155079964,2708792073,2
10155079964,5274881504,1
10155079964,10566439696,1
10155079964,10566474938,1
10155079965,283110322,2
10155079965,10155079966,2
10155079966,2207188959,2
10155079966,10155079965,2
10155079966,10155079968,1
10155079968,10155079966,1
10161917812,7313647,1
10169925735,10169925738,1
10169925738,2760235865,2
10169925738,9725109693,1
10169925738,10169925739,1
10169925743,10169925754,1
10169925743,10197628031,1
10169925750,2760235869,1
10169925751,421421768,2
10169925751,8495747562,2
10169925751,10169925750,1
10169925752,8495747562,1
10169925752,10169925751,1
10169925753,2760235865,1
10169925753,4393194689,1
10169925754,6503278,2
10169925754,10169925753,1
